"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"254","RT @WNBAKicks: Super dope! New York Liberty’s @KayNurse11 stars in the latest @nike Mother’s Day ‘Moms Run The World’ campaign<U+0001F525><U+0001F525> #WNBAKicks…",FALSE,0,NA,2019-05-09 15:44:53,FALSE,NA,"1126513376937508864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AManYouLove_T",12,TRUE,FALSE,NA,NA
"255","@TimeSesethu @caster800m @Nike Shweeet bruuuuu",FALSE,0,"TimeSesethu",2019-05-09 15:44:36,FALSE,"1126508881079717890","1126513308012503040","1092375458350579712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LucaM40",0,FALSE,FALSE,NA,NA
"256","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:44:19,FALSE,NA,"1126513237015425025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mafuza_theking",81,TRUE,FALSE,NA,NA
"257","@Nike @USWNT Where are the Keeper Jerseys for USWNT.  and why do you hate $",FALSE,0,"Nike",2019-05-09 15:42:44,FALSE,NA,"1126512837604438017","415859364","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mbrownsen",0,FALSE,FALSE,NA,NA
"258","After Wanna Kicks @Nike Fit uses #AR to help #shoppers find just the right size shoe.. One more mission #brand to b… https://t.co/HupYZmJ9YD",FALSE,0,NA,2019-05-09 15:42:25,TRUE,NA,"1126512757187043328",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","fsanuy",0,FALSE,FALSE,NA,NA
"259","@Nike @Jumpman23 stop trying to make low top Jordan 1s a thing they are trash",FALSE,0,"Nike",2019-05-09 15:41:51,FALSE,NA,"1126512614597582851","415859364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mateo16__",0,FALSE,FALSE,NA,NA
"260","Brett Holts, vice president of @Nike Running Footwear, explains the new Nike ZoomX Vaporfly NEXT% shoe in this movi… https://t.co/Yya2VBdeh9",FALSE,7,NA,2019-05-09 15:41:37,TRUE,NA,"1126512557148098560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dezeen",2,FALSE,FALSE,NA,NA
"261","RT @blazindw: There is NO men’s cut version of the 3-star @USWNT jersey, and @ussoccer and @Nike aren’t offering customization of ANY jerse…",FALSE,0,NA,2019-05-09 15:40:57,FALSE,NA,"1126512386263793670",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mortyrenee",31,TRUE,FALSE,NA,NA
"262","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:40:50,FALSE,NA,"1126512359797706752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","takatso_leburu",81,TRUE,FALSE,NA,NA
"263","@The_real_Jobby Nah, my #sketchers fit better. I know that because I tried them on at the store and compared them to @Nike",FALSE,0,"The_real_Jobby",2019-05-09 15:40:44,FALSE,"1126464907292102658","1126512331263864833","26594563","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wyttsndrs",0,FALSE,FALSE,NA,NA
"264","RT @blazindw: There is NO men’s cut version of the 3-star @USWNT jersey, and @ussoccer and @Nike aren’t offering customization of ANY jerse…",FALSE,0,NA,2019-05-09 15:39:23,FALSE,NA,"1126511994633322496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dtbernstein",31,TRUE,FALSE,NA,NA
"265","Nike Fit my foot size hasn't changed since 5th grade, why would I want another useless app to guess what I already… https://t.co/tewC7INaVB",FALSE,0,NA,2019-05-09 15:39:18,TRUE,NA,"1126511972168523782",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wyttsndrs",0,FALSE,FALSE,NA,NA
"266","Mad soon!!!
Who’s copping? 
@Nike @trvisXX https://t.co/dFo8ckovf9",FALSE,0,NA,2019-05-09 15:39:15,FALSE,NA,"1126511958495088640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mateuszdybowski",0,FALSE,FALSE,NA,NA
"267","@Nike I take back all the bad things I say about SNKRS app. Plz just bless me with early access today.",FALSE,0,"Nike",2019-05-09 15:39:11,FALSE,NA,"1126511942510604288","415859364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akaPattyMillzzz",0,FALSE,FALSE,NA,NA
"268","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:39:09,FALSE,NA,"1126511936026206211",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tshepomosase28",81,TRUE,FALSE,NA,NA
"269","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:38:33,FALSE,NA,"1126511784813154305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnesiphoNdinisa",81,TRUE,FALSE,NA,NA
"270","RT @NikeproclubsPS4: Also if u would like to be a player, these applications finish tonight at 7:00pm, dm me ASAP if interested. We have al…",FALSE,0,NA,2019-05-09 15:38:12,FALSE,NA,"1126511696430882817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Freeagent_ps4",1,TRUE,FALSE,NA,NA
"271","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:38:10,FALSE,NA,"1126511685529817090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nox_manele",81,TRUE,FALSE,NA,NA
"272","RT @NikeproclubsPS4: We are doing co manager applications stating from now. If u are interested dm ASAP as the deadline is Tommorow at 12:0…",FALSE,0,NA,2019-05-09 15:38:08,FALSE,NA,"1126511679930417153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Freeagent_ps4",1,TRUE,FALSE,NA,NA
"273","RT @MelanieJordan_: @USWNT Still can’t get the red kit in a men’s cut. No name customization from @Nike and @ussoccer. Ships after the @FIF…",FALSE,0,NA,2019-05-09 15:37:34,FALSE,NA,"1126511536732696577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shopeatsleep",1,TRUE,FALSE,NA,NA
"274","@Nike why do you only sell 11 NBA team jerseys for women? 1/3 sports fans are women and we’re fans too, not just th… https://t.co/gBWsNxMZ15",FALSE,0,"Nike",2019-05-09 15:36:17,TRUE,NA,"1126511214849212417","415859364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CandiceNorton",0,FALSE,FALSE,NA,NA
"275",".@ussoccer @USWNT @nike WHY can we not buy customized jerseys? I haven’t bought a US soccer jersey since 2016 or 20… https://t.co/rNlhsF4jui",FALSE,1,NA,2019-05-09 15:35:07,TRUE,NA,"1126510919738187786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotSynthetica",0,FALSE,FALSE,NA,NA
"276","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:35:01,FALSE,NA,"1126510894286958598",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dbig2cy_Thusi",81,TRUE,FALSE,NA,NA
"277","RT @Rampage_XFL: The Future is now. Thanks, @Nike #Rampage https://t.co/0dkt80Gx6y",FALSE,0,NA,2019-05-09 15:34:13,FALSE,NA,"1126510693308481536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronWisner0313",43,TRUE,FALSE,NA,NA
"278","Nike Fit is Nike's new tech to ensure correct sneaker size <U+2066>@Nike<U+2069> #JustDoIt https://t.co/muoJL9mtjc",FALSE,0,NA,2019-05-09 15:33:49,FALSE,NA,"1126510591277801473",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","anuppandey",0,FALSE,FALSE,NA,NA
"279","RT @novy_williams: -- 27% of shoes bought online are returned for size reason.
-- 60 percent of people are wearing the wrong size shoe
-- @…",FALSE,0,NA,2019-05-09 15:33:48,FALSE,NA,"1126510588589293568",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","alexzander_330",23,TRUE,FALSE,NA,NA
"280","Thanks to a partnership between @Nike and @ussoccer, @Snapchat users will be able to rock the new look via a Snapch… https://t.co/nNI1w7CbKX",FALSE,3,"ProSportsExtra",2019-05-09 15:33:41,TRUE,"1126510307847729153","1126510558566420480","915351016366845952","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProSportsExtra",2,FALSE,FALSE,NA,NA
"281","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:33:35,FALSE,NA,"1126510534340120577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SadBoiSkorpio",81,TRUE,FALSE,NA,NA
"282","The forthcoming #augmentedreality fitting tool from @Nike is another victory for those who would rather shop from h… https://t.co/6tH3pxlooz",FALSE,0,NA,2019-05-09 15:33:12,TRUE,NA,"1126510436285739008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","palladinot",0,FALSE,FALSE,NA,NA
"283","Dear @ussoccer @Nike @USWNT, why aren't the men's-cut, 3-star, home jerseys available for customization? We're less… https://t.co/mj5vmhfRsn",FALSE,2,NA,2019-05-09 15:33:07,TRUE,NA,"1126510415700086785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JonJForsythe",1,FALSE,FALSE,NA,NA
"284","@Nike @Fanatics @WrldSoccerShop since we can customize the new red #USMNT Jersey, when can we customize the white and blue ones again?",FALSE,0,"Nike",2019-05-09 15:32:51,FALSE,NA,"1126510349992120321","415859364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WBallardFTW",0,FALSE,FALSE,NA,NA
"285","RT @DesignerGuii: Advertisement for @Nike. <U+0001F44B><U+270D><U+FE0F>
 ~""Nike Air Precision II"" <U+0001F45F><U+0001F525>

-Thanks for support. <U+2764><U+FE0F><U+0001F970> https://t.co/loRzRc1vei",FALSE,0,NA,2019-05-09 15:32:43,FALSE,NA,"1126510315003244550",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","DesignerGuii",1,TRUE,FALSE,NA,NA
"286","I would just like to point out that the @Nike $30 off of $150 purchase promo going on right now is not applicable o… https://t.co/5Xfs2Mx2ly",FALSE,1,NA,2019-05-09 15:31:45,TRUE,NA,"1126510073079947265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennMaldonado13",0,FALSE,FALSE,NA,NA
"287","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:30:24,FALSE,NA,"1126509731390955520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MMnyazi",81,TRUE,FALSE,NA,NA
"288","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:30:19,FALSE,NA,"1126509712730517504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vuiGLAMzee",81,TRUE,FALSE,NA,NA
"289","COMPLETE THE LOOK
Get fully geared up for your run with these running essentials from @Nike. <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/eAZz5zgjVn",FALSE,0,NA,2019-05-09 15:30:00,FALSE,NA,"1126509633470812160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GretnaGateway",0,FALSE,FALSE,NA,NA
"290","Thanks to a partnership between @Nike and @ussoccer, @Snapchat users will be able to rock the new @USWNT home and a… https://t.co/s0kzl4QRhT",FALSE,5,NA,2019-05-09 15:30:00,TRUE,NA,"1126509631180689408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","frntofficesport",2,FALSE,FALSE,NA,NA
"291","@Nike @nikestore whos idea was it to brand the box and tape. this is stupid. https://t.co/LYUSikkaKm",FALSE,0,"Nike",2019-05-09 15:29:57,FALSE,NA,"1126509618589364226","415859364","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrCruzv2",0,FALSE,FALSE,NA,NA
"292","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:29:56,FALSE,NA,"1126509617138110470",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snethembakibido",81,TRUE,FALSE,NA,NA
"293","@mweshler @Lesgomets @williamjbrowne @knickanator @mjvenesco @Strnglss @corneliusrneal @nightnurse38 @MikeyHo805… https://t.co/WwB4jukARr",FALSE,0,"mweshler",2019-05-09 15:29:55,TRUE,"1126508101295673348","1126509610779590658","62616867","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soul_Burn_Slow",0,FALSE,FALSE,NA,NA
"294","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:29:17,FALSE,NA,"1126509449844146183",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AquilaQuilz",81,TRUE,FALSE,NA,NA
"295","@Nike when can we get USWNT jerseys with names on the back?<U+0001F440><U+0001F440><U+0001F440>",FALSE,1,"Nike",2019-05-09 15:28:11,FALSE,NA,"1126509175524036610","415859364","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__Double_U",0,FALSE,FALSE,NA,NA
"296","Who at @nike do I have to do unspeakable deeds to get a pair of these from the vault? https://t.co/FAQrNArXhA",FALSE,1,NA,2019-05-09 15:28:11,FALSE,NA,"1126509174144126976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BrandonMorreale",0,FALSE,FALSE,NA,NA
"297","RT @TimeSesethu: This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again and ag…",FALSE,0,NA,2019-05-09 15:28:10,FALSE,NA,"1126509170335707137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thubelihle__",81,TRUE,FALSE,NA,NA
"298","ATT: .@Nike owns .@Converse 

https://t.co/UZzxFAUG0p",FALSE,0,NA,2019-05-09 15:28:07,FALSE,NA,"1126509158511939584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHGdawn",0,FALSE,FALSE,NA,NA
"299","RT @Derek_Oland: Early look here at the caddies outfit by @ian_gally. He is going with a very clean Navy and Gray combination fitted with t…",FALSE,0,NA,2019-05-09 15:27:51,FALSE,NA,"1126509089456975872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TripHobson",4,TRUE,FALSE,NA,NA
"300","I still don’t understand why the official @Nike app isn’t available in Canada. I’d love to use this feature. https://t.co/2bjDOnvNkX",FALSE,1,NA,2019-05-09 15:27:46,FALSE,NA,"1126509069420777473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","helvetiica",0,FALSE,FALSE,NA,NA
"301","@Natalie_Berg @laurenthomasx3 @Nike Great to have an app to measure your feet but when even Nike says a size in one… https://t.co/m0T0t8HXGE",FALSE,0,"Natalie_Berg",2019-05-09 15:27:08,TRUE,"1126453252902486016","1126508910704095232","19344258","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NJDUVA",0,FALSE,FALSE,NA,NA
"302","This is for our Mbhokodo<U+0001F478> @caster800m. They think we do not know their agenda. They will continue to eat dust again… https://t.co/A8WkqvCDaf",FALSE,163,NA,2019-05-09 15:27:01,TRUE,NA,"1126508881079717890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimeSesethu",81,FALSE,FALSE,NA,NA
"303","@ArenaSportsNet Not a fan. :) 
@nike guy.",FALSE,0,"ArenaSportsNet",2019-05-09 15:26:54,FALSE,"1126487854278901760","1126508853670043654","1325111772","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","illini3sc",0,FALSE,FALSE,NA,NA
"304","@Nike DO NOT BUY FROM @nike they will still your money and not replace your product this has been an issue for over… https://t.co/q06eM1cX2Z",FALSE,0,"Nike",2019-05-09 15:26:08,TRUE,NA,"1126508657435262976","415859364","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYX1222",0,FALSE,FALSE,NA,NA
"305","Happy birthday to this <U+2066>@Nike<U+2069> influencer <U+2066>@gwenther<U+2069> https://t.co/DVO5UfBmjU",FALSE,2,NA,2019-05-09 15:25:51,FALSE,NA,"1126508586576662528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joyceguenther",0,FALSE,FALSE,NA,NA
"306","That's right. A technology-first approach doesn't solve anything. @Nike #TNW2019 https://t.co/QVNB7cfWFH",FALSE,6,NA,2019-05-09 15:24:15,FALSE,NA,"1126508183529197574",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","edenspiekermann",1,FALSE,FALSE,NA,NA
"307","RT @JeffBuchan: ""Don't ask if your dreams are crazy...ask if they're crazy enough."" One of my favorite brands @Nike #AHOF19 #AAF https://t.…",FALSE,0,NA,2019-05-09 15:24:02,FALSE,NA,"1126508130102153218",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aposner",3,TRUE,FALSE,NA,NA
"308","@Soul_Burn_Slow @Lesgomets @williamjbrowne @knickanator @mjvenesco @Strnglss @corneliusrneal @nightnurse38… https://t.co/tlgzmlSYLj",FALSE,1,"Soul_Burn_Slow",2019-05-09 15:23:55,TRUE,"1126500252884897792","1126508101295673348","899715041590743040","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mweshler",0,FALSE,FALSE,NA,NA
"309","@USWNT @Nike The @FIFAWWC starts in less than a month and I still can't order a customizable jersey from your shop?… https://t.co/PKqlUGAcUQ",FALSE,1,"USWNT",2019-05-09 15:22:06,TRUE,NA,"1126507642203983873","133448051","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","G_Buehrle",0,FALSE,FALSE,NA,NA
"310","@blazindw @StarsStripesFC @USWNT @ussoccer @Nike @USWNTPlayers I want the GK jersey",FALSE,0,"blazindw",2019-05-09 15:21:47,FALSE,"1126488900665520138","1126507566073147393","17875127","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pal_read",0,FALSE,FALSE,NA,NA
"311","RT @DougGhim: Grateful to be back competing on the @PGATOUR at the @attbyronnelson this week! <U+0001F918><U+0001F3FD> @Nike @Titleist @TVTIChicago @GSEworldwide…",FALSE,0,NA,2019-05-09 15:21:05,FALSE,NA,"1126507389866266625",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Golfaid",1,TRUE,FALSE,NA,NA
